ds,trend,confirmed,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,country
2021-01-29,798.0837067820058,2102,1451,2796,779.8586772815627,830.6256838491068,0.0,0.0,0.0,0.0,0.0,0.0,1.6343143054395972,1.6343143054395972,1.6343143054395972,1.6343143054395972,1.6343143054395972,1.6343143054395972,Pakistan
2021-01-30,795.8196103216945,2035,1422,2686,769.0985900860262,837.1588054066785,0.0,0.0,0.0,0.0,0.0,0.0,1.556806698370392,1.556806698370392,1.556806698370392,1.556806698370392,1.556806698370392,1.556806698370392,Pakistan
2021-01-24,415.84669387902426,682,534,829,415.84669387902426,415.84669387902426,0.0,0.0,0.0,,,,0.6403952926136554,0.6403952926136554,0.6403952926136554,0.6403952926136554,0.6403952926136554,0.6403952926136554,Paraguay
2021-01-25,416.6228743339618,740,582,875,416.6228743339618,416.6228743339618,0.0,0.0,0.0,,,,0.7760077354078542,0.7760077354078542,0.7760077354078542,0.7760077354078542,0.7760077354078542,0.7760077354078542,Paraguay
2021-01-26,417.3990547888992,908,750,1064,417.34608204482697,417.4127890996076,0.0,0.0,0.0,,,,1.175410545663872,1.175410545663872,1.175410545663872,1.175410545663872,1.175410545663872,1.175410545663872,Paraguay
2021-01-27,418.17523524383677,953,815,1100,417.7455408470078,418.58034667588413,0.0,0.0,0.0,,,,1.278012373222897,1.278012373222897,1.278012373222897,1.278012373222897,1.278012373222897,1.278012373222897,Paraguay
2021-01-28,418.9514156987742,962,818,1121,417.9800259782091,419.76003637473167,0.0,0.0,0.0,,,,1.2955641769440323,1.2955641769440323,1.2955641769440323,1.2955641769440323,1.2955641769440323,1.2955641769440323,Paraguay
2021-01-29,419.7275961537117,986,827,1140,417.85246842645245,421.1218689897413,0.0,0.0,0.0,,,,1.3484445227374584,1.3484445227374584,1.3484445227374584,1.3484445227374584,1.3484445227374584,1.3484445227374584,Paraguay
2021-01-30,420.50377660864916,828,679,976,417.5611976979111,422.57591906708944,0.0,0.0,0.0,,,,0.9689702147604061,0.9689702147604061,0.9689702147604061,0.9689702147604061,0.9689702147604061,0.9689702147604061,Paraguay
2021-01-23,4004.323075060181,8891,6730,11007,4004.323075060181,4004.323075060181,0.0,0.0,0.0,0.0,0.0,0.0,1.220343429292563,1.220343429292563,1.220343429292563,1.220343429292563,1.220343429292563,1.220343429292563,Peru
2021-01-24,4112.676917441793,10434,8293,12416,4112.676917441793,4112.676917441793,0.0,0.0,0.0,0.0,0.0,0.0,1.5370861316418665,1.5370861316418665,1.5370861316418665,1.5370861316418665,1.5370861316418665,1.5370861316418665,Peru
2021-01-25,4221.03075982341,8794,6819,10927,4219.7202476150605,4222.038313326775,0.0,0.0,0.0,0.0,0.0,0.0,1.0833183930523882,1.0833183930523882,1.0833183930523882,1.0833183930523882,1.0833183930523882,1.0833183930523882,Peru
2021-01-26,4329.384602205023,6853,4740,8884,4318.571217027083,4337.079540109837,0.0,0.0,0.0,0.0,0.0,0.0,0.582873813012225,0.582873813012225,0.582873813012225,0.582873813012225,0.582873813012225,0.582873813012225,Peru
2021-01-27,4437.738444586635,8645,6492,10695,4415.577749299629,4455.034705972812,0.0,0.0,0.0,0.0,0.0,0.0,0.9479773942649375,0.9479773942649375,0.9479773942649375,0.9479773942649375,0.9479773942649375,0.9479773942649375,Peru
2021-01-28,4546.092286968247,9720,7764,11776,4508.041590603516,4572.840678625295,0.0,0.0,0.0,0.0,0.0,0.0,1.1381803133927115,1.1381803133927115,1.1381803133927115,1.1381803133927115,1.1381803133927115,1.1381803133927115,Peru
2021-01-29,4654.446129349863,12246,10100,14398,4593.894075064032,4695.258009397193,0.0,0.0,0.0,0.0,0.0,0.0,1.6310366271903156,1.6310366271903156,1.6310366271903156,1.6310366271903156,1.6310366271903156,1.6310366271903156,Peru
2021-01-24,839.0417309354625,1799,1150,2398,839.0417309354625,839.0417309354625,0.0,0.0,0.0,0.0,0.0,0.0,1.1443627837558283,1.1443627837558283,1.1443627837558283,1.1443627837558283,1.1443627837558283,1.1443627837558283,Philippines
2021-01-25,844.1033626002057,1878,1286,2503,844.1033626002057,844.1033626002057,0.0,0.0,0.0,0.0,0.0,0.0,1.2245113411979343,1.2245113411979343,1.2245113411979343,1.2245113411979343,1.2245113411979343,1.2245113411979343,Philippines
2021-01-26,849.1649942649493,1636,1066,2271,849.1649942649492,849.5170895276738,0.0,0.0,0.0,0.0,0.0,0.0,0.9268031537527248,0.9268031537527248,0.9268031537527248,0.9268031537527248,0.9268031537527248,0.9268031537527248,Philippines
2021-01-27,854.2266259296929,1776,1169,2370,852.5017283371113,856.7179567953729,0.0,0.0,0.0,0.0,0.0,0.0,1.0787945096298424,1.0787945096298424,1.0787945096298424,1.0787945096298424,1.0787945096298424,1.0787945096298424,Philippines
2021-01-28,859.288257594436,1762,1198,2370,854.8297746387005,864.2604067656874,0.0,0.0,0.0,0.0,0.0,0.0,1.050629465797685,1.050629465797685,1.050629465797685,1.050629465797685,1.050629465797685,1.050629465797685,Philippines
2021-01-29,864.3498892591792,2040,1453,2663,856.6833612561047,872.3213549506924,0.0,0.0,0.0,0.0,0.0,0.0,1.3601689579713878,1.3601689579713878,1.3601689579713878,1.3601689579713878,1.3601689579713878,1.3601689579713878,Philippines
2021-01-30,869.4115209239225,2032,1479,2643,857.8640305567866,881.3714430751312,0.0,0.0,0.0,0.0,0.0,0.0,1.3375721025660496,1.3375721025660496,1.3375721025660496,1.3375721025660496,1.3375721025660496,1.3375721025660496,Philippines
2021-01-24,2139.2792662579072,4770,3408,6108,2139.2792662579072,2139.2792662579072,0.0,0.0,0.0,0.0,0.0,0.0,1.229583480675189,1.229583480675189,1.229583480675189,1.229583480675189,1.229583480675189,1.229583480675189,Poland
2021-01-25,2111.1879186788424,3594,2202,5048,2111.1879186788424,2111.1879186788424,0.0,0.0,0.0,0.0,0.0,0.0,0.7022193609149011,0.7022193609149011,0.7022193609149011,0.7022193609149011,0.7022193609149011,0.7022193609149011,Poland
2021-01-26,2083.096571099778,5714,4172,7174,2074.59512881445,2083.13342261638,0.0,0.0,0.0,0.0,0.0,0.0,1.7427947405460893,1.7427947405460893,1.7427947405460893,1.7427947405460893,1.7427947405460893,1.7427947405460893,Poland
2021-01-27,2055.0052235207113,5821,4238,7292,2026.7420487971488,2067.56963699832,0.0,0.0,0.0,0.0,0.0,0.0,1.8324574238259794,1.8324574238259794,1.8324574238259794,1.8324574238259794,1.8324574238259794,1.8324574238259794,Poland
2021-01-28,2026.9138759416487,5866,4433,7291,1962.6176328832235,2063.2276320438846,0.0,0.0,0.0,0.0,0.0,0.0,1.8938156026228288,1.8938156026228288,1.8938156026228288,1.8938156026228288,1.8938156026228288,1.8938156026228288,Poland
2021-01-29,1998.822528362582,5808,4329,7253,1904.3091691998804,2066.859885003114,0.0,0.0,0.0,0.0,0.0,0.0,1.905472051248328,1.905472051248328,1.905472051248328,1.905472051248328,1.905472051248328,1.905472051248328,Poland
2021-01-30,1970.7311807835192,5596,3955,7182,1831.6665915815472,2078.6460471903,0.0,0.0,0.0,0.0,0.0,0.0,1.8393525167019156,1.8393525167019156,1.8393525167019156,1.8393525167019156,1.8393525167019156,1.8393525167019156,Poland
2021-01-24,5481.555124967116,12667,12129,13190,5481.555124967116,5481.555124967116,0.0,0.0,0.0,0.0,0.0,0.0,1.3108143763725117,1.3108143763725117,1.3108143763725117,1.3108143763725117,1.3108143763725117,1.3108143763725117,Portugal
2021-01-25,5654.462892089509,10630,10144,11111,5654.462892089509,5654.462892089509,0.0,0.0,0.0,0.0,0.0,0.0,0.8798483394866577,0.8798483394866577,0.8798483394866577,0.8798483394866577,0.8798483394866577,0.8798483394866577,Portugal
2021-01-26,5827.370659211896,11983,11488,12486,5825.975886406444,5827.69258395608,0.0,0.0,0.0,0.0,0.0,0.0,1.0562448707393663,1.0562448707393663,1.0562448707393663,1.0562448707393663,1.0562448707393663,1.0562448707393663,Portugal
2021-01-27,6000.278426334289,17697,17195,18173,5992.241453973729,6008.702071315025,0.0,0.0,0.0,0.0,0.0,0.0,1.9494132751008444,1.9494132751008444,1.9494132751008444,1.9494132751008444,1.9494132751008444,1.9494132751008444,Portugal
2021-01-28,6173.186193456676,17376,16869,17908,6154.040702932821,6193.921433999452,0.0,0.0,0.0,0.0,0.0,0.0,1.81473695827677,1.81473695827677,1.81473695827677,1.81473695827677,1.81473695827677,1.81473695827677,Portugal
2021-01-29,6346.093960579063,17734,17203,18269,6314.118595993741,6375.475136121376,0.0,0.0,0.0,0.0,0.0,0.0,1.7945091158246769,1.7945091158246769,1.7945091158246769,1.7945091158246769,1.7945091158246769,1.7945091158246769,Portugal
2021-01-30,6519.001727701457,17973,17383,18523,6465.371485299468,6562.77484823658,0.0,0.0,0.0,0.0,0.0,0.0,1.7569509668547776,1.7569509668547776,1.7569509668547776,1.7569509668547776,1.7569509668547776,1.7569509668547776,Portugal
2021-01-24,923.234443059035,2112,1692,2532,923.234443059035,923.234443059035,0.0,0.0,0.0,0.0,0.0,0.0,1.2875399469899225,1.2875399469899225,1.2875399469899225,1.2875399469899225,1.2875399469899225,1.2875399469899225,Romania
2021-01-25,915.4053181421111,1446,1042,1896,915.4053181421111,915.4053181421111,0.0,0.0,0.0,0.0,0.0,0.0,0.5800848177166381,0.5800848177166381,0.5800848177166381,0.5800848177166381,0.5800848177166381,0.5800848177166381,Romania
2021-01-26,907.5761932251872,2442,2041,2867,907.5761932251872,907.5761932251872,0.0,0.0,0.0,0.0,0.0,0.0,1.6908378577131093,1.6908378577131093,1.6908378577131093,1.6908378577131093,1.6908378577131093,1.6908378577131093,Romania
2021-01-27,899.7470683082627,2932,2486,3373,896.3496943241713,903.3224190645238,0.0,0.0,0.0,0.0,0.0,0.0,2.25840095837233,2.25840095837233,2.25840095837233,2.25840095837233,2.25840095837233,2.25840095837233,Romania
2021-01-28,891.9179433913382,3001,2578,3454,878.2074428623238,901.5387254997282,0.0,0.0,0.0,0.0,0.0,0.0,2.3648797157861643,2.3648797157861643,2.3648797157861643,2.3648797157861643,2.3648797157861643,2.3648797157861643,Romania
2021-01-29,884.0888184744143,2854,2378,3306,858.1932312633534,901.1839508102579,0.0,0.0,0.0,0.0,0.0,0.0,2.228629951265962,2.228629951265962,2.228629951265962,2.228629951265962,2.228629951265962,2.228629951265962,Romania
2021-01-30,876.2596935574898,2730,2269,3192,838.4910241331125,902.3189524211838,0.0,0.0,0.0,0.0,0.0,0.0,2.1154803257550605,2.1154803257550605,2.1154803257550605,2.1154803257550605,2.1154803257550605,2.1154803257550605,Romania
2021-01-24,7445.862491284508,20674,20220,21116,7445.862491284508,7445.862491284508,0.0,0.0,0.0,0.0,0.0,0.0,1.7765896332933624,1.7765896332933624,1.7765896332933624,1.7765896332933624,1.7765896332933624,1.7765896332933624,Russian Federation
2021-01-25,7341.195401622901,20159,19661,20633,7341.195401622901,7341.195401622901,0.0,0.0,0.0,0.0,0.0,0.0,1.7460492739340598,1.7460492739340598,1.7460492739340598,1.7460492739340598,1.7460492739340598,1.7460492739340598,Russian Federation
2021-01-26,7236.528311961301,19396,18889,19903,7236.528311961301,7236.528311961301,0.0,0.0,0.0,0.0,0.0,0.0,1.6802913872365686,1.6802913872365686,1.6802913872365686,1.6802913872365686,1.6802913872365686,1.6802913872365686,Russian Federation
2021-01-27,7131.861222299701,18562,18095,19072,7119.9760648968395,7141.292561116692,0.0,0.0,0.0,0.0,0.0,0.0,1.602755695782093,1.602755695782093,1.602755695782093,1.602755695782093,1.602755695782093,1.602755695782093,Russian Federation
2021-01-28,7027.194132638107,19323,18806,19838,6993.963418450703,7056.910333294205,0.0,0.0,0.0,0.0,0.0,0.0,1.7497978854899516,1.7497978854899516,1.7497978854899516,1.7497978854899516,1.7497978854899516,1.7497978854899516,Russian Federation
2021-01-29,6922.5270429765005,19332,18770,19876,6859.031900816428,6987.47033070203,0.0,0.0,0.0,0.0,0.0,0.0,1.7926634051293286,1.7926634051293286,1.7926634051293286,1.7926634051293286,1.7926634051293286,1.7926634051293286,Russian Federation
2021-01-30,6817.8599533149,18981,18389,19568,6724.527738872077,6914.882871668175,0.0,0.0,0.0,0.0,0.0,0.0,1.783967793441565,1.783967793441565,1.783967793441565,1.783967793441565,1.783967793441565,1.783967793441565,Russian Federation
2021-01-24,478.028659131137,1174,951,1396,478.028659131137,478.028659131137,0.0,0.0,0.0,0.0,0.0,0.0,1.455933640050843,1.455933640050843,1.455933640050843,1.455933640050843,1.455933640050843,1.455933640050843,Serbia
2021-01-25,461.619259645741,1159,944,1384,461.619259645741,461.619259645741,0.0,0.0,0.0,0.0,0.0,0.0,1.5110097973343515,1.5110097973343515,1.5110097973343515,1.5110097973343515,1.5110097973343515,1.5110097973343515,Serbia
2021-01-26,445.2098601603442,1407,1192,1619,443.6796471816227,445.2098601603442,0.0,0.0,0.0,0.0,0.0,0.0,2.1594117114393323,2.1594117114393323,2.1594117114393323,2.1594117114393323,2.1594117114393323,2.1594117114393323,Serbia
2021-01-27,428.8004606749482,1395,1163,1618,421.9601621368147,428.8239767499718,0.0,0.0,0.0,0.0,0.0,0.0,2.253487641510968,2.253487641510968,2.253487641510968,2.253487641510968,2.253487641510968,2.253487641510968,Serbia
2021-01-28,412.39106118955226,1293,1055,1520,394.94595636018784,418.27538790454923,0.0,0.0,0.0,0.0,0.0,0.0,2.134745422514171,2.134745422514171,2.134745422514171,2.134745422514171,2.134745422514171,2.134745422514171,Serbia
2021-01-29,395.98166170415544,1216,968,1465,367.2354188493397,411.1778081259936,0.0,0.0,0.0,0.0,0.0,0.0,2.0700683631746095,2.0700683631746095,2.0700683631746095,2.0700683631746095,2.0700683631746095,2.0700683631746095,Serbia
2021-01-30,379.57226221875857,1057,801,1312,339.82776797592675,406.0315265845903,0.0,0.0,0.0,0.0,0.0,0.0,1.784818029286302,1.784818029286302,1.784818029286302,1.784818029286302,1.784818029286302,1.784818029286302,Serbia
2021-01-24,9.55218841867885,27,-53,109,9.55218841867885,9.55218841867885,0.0,0.0,0.0,0.0,0.0,0.0,1.8701917742144458,1.8701917742144458,1.8701917742144458,1.8701917742144458,1.8701917742144458,1.8701917742144458,Singapore
2021-01-25,9.672466258883315,23,-61,99,9.672466258883315,9.672466258883315,0.0,0.0,0.0,0.0,0.0,0.0,1.3886907709746872,1.3886907709746872,1.3886907709746872,1.3886907709746872,1.3886907709746872,1.3886907709746872,Singapore
2021-01-26,9.79274409908777,25,-56,103,9.628688563495608,9.79274409908777,0.0,0.0,0.0,0.0,0.0,0.0,1.582269859254652,1.582269859254652,1.582269859254652,1.582269859254652,1.582269859254652,1.582269859254652,Singapore
2021-01-27,9.913021939292236,29,-52,113,9.16701758082828,10.415824586315939,0.0,0.0,0.0,0.0,0.0,0.0,1.9242961423823166,1.9242961423823166,1.9242961423823166,1.9242961423823166,1.9242961423823166,1.9242961423823166,Singapore
2021-01-28,10.033299779496685,27,-54,113,8.382055282787256,11.365642429345998,0.0,0.0,0.0,0.0,0.0,0.0,1.698233966740637,1.698233966740637,1.698233966740637,1.698233966740637,1.698233966740637,1.698233966740637,Singapore
2021-01-29,10.153577619701155,31,-51,121,7.051829095823908,12.85259949310553,0.0,0.0,0.0,0.0,0.0,0.0,2.0387941381162356,2.0387941381162356,2.0387941381162356,2.0387941381162356,2.0387941381162356,2.0387941381162356,Singapore
2021-01-30,10.273855459905604,25,-65,104,5.700468054028784,14.22344912777694,0.0,0.0,0.0,0.0,0.0,0.0,1.4157999668987986,1.4157999668987986,1.4157999668987986,1.4157999668987986,1.4157999668987986,1.4157999668987986,Singapore
2021-01-24,663.3702997071373,1258,961,1559,663.3702997071373,663.3702997071373,0.0,0.0,0.0,0.0,0.0,0.0,0.8967992378989953,0.8967992378989953,0.8967992378989953,0.8967992378989953,0.8967992378989953,0.8967992378989953,Slovakia
2021-01-25,650.9813126620019,689,380,985,650.9813126620019,650.9813126620019,0.0,0.0,0.0,0.0,0.0,0.0,0.0577519539214985,0.0577519539214985,0.0577519539214985,0.0577519539214985,0.0577519539214985,0.0577519539214985,Slovakia
2021-01-26,638.5923256168659,1144,847,1454,638.5923256168659,639.3671016204416,0.0,0.0,0.0,0.0,0.0,0.0,0.7909863264193967,0.7909863264193967,0.7909863264193967,0.7909863264193967,0.7909863264193967,0.7909863264193967,Slovakia
2021-01-27,626.2033385717313,1887,1563,2202,624.7656131404445,630.8949306391374,0.0,0.0,0.0,0.0,0.0,0.0,2.012873611010744,2.012873611010744,2.012873611010744,2.012873611010744,2.012873611010744,2.012873611010744,Slovakia
2021-01-28,613.8143515265959,1728,1422,2063,609.0092930055963,623.1493689265216,0.0,0.0,0.0,0.0,0.0,0.0,1.8159188029985005,1.8159188029985005,1.8159188029985005,1.8159188029985005,1.8159188029985005,1.8159188029985005,Slovakia
2021-01-29,601.42536448146,1875,1571,2201,593.9861792005773,616.5126689843537,0.0,0.0,0.0,0.0,0.0,0.0,2.116808791369039,2.116808791369039,2.116808791369039,2.116808791369039,2.116808791369039,2.116808791369039,Slovakia
2021-01-30,589.0363774363246,1561,1265,1883,576.8643965502876,609.3326645185527,0.0,0.0,0.0,0.0,0.0,0.0,1.6492622257106941,1.6492622257106941,1.6492622257106941,1.6492622257106941,1.6492622257106941,1.6492622257106941,Slovakia
2021-01-24,600.2212170013112,903,733,1060,600.2212170013112,600.2212170013112,0.0,0.0,0.0,0.0,0.0,0.0,0.5049370165454443,0.5049370165454443,0.5049370165454443,0.5049370165454443,0.5049370165454443,0.5049370165454443,Slovenia
2021-01-25,599.5366094670736,475,312,636,599.5366094670736,599.5366094670736,0.0,0.0,0.0,0.0,0.0,0.0,-0.20765385225678623,-0.20765385225678623,-0.20765385225678623,-0.20765385225678623,-0.20765385225678623,-0.20765385225678623,Slovenia
2021-01-26,598.852001932836,1235,1074,1392,598.76959583657,598.991704611762,0.0,0.0,0.0,0.0,0.0,0.0,1.0629643653649872,1.0629643653649872,1.0629643653649872,1.0629643653649872,1.0629643653649872,1.0629643653649872,Slovenia
2021-01-27,598.1673943985983,1912,1755,2068,596.8985285197514,599.6648228464285,0.0,0.0,0.0,0.0,0.0,0.0,2.1970026257671607,2.1970026257671607,2.1970026257671607,2.1970026257671607,2.1970026257671607,2.1970026257671607,Slovenia
2021-01-28,597.4827868643607,1672,1515,1833,594.8107474771357,601.3223006598959,0.0,0.0,0.0,0.0,0.0,0.0,1.7975750112439712,1.7975750112439712,1.7975750112439712,1.7975750112439712,1.7975750112439712,1.7975750112439712,Slovenia
2021-01-29,596.7981793301232,1451,1286,1613,592.0854992369365,602.7297601577445,0.0,0.0,0.0,0.0,0.0,0.0,1.4311833557808764,1.4311833557808764,1.4311833557808764,1.4311833557808764,1.4311833557808764,1.4311833557808764,Slovenia
2021-01-30,596.1135717958855,1381,1219,1543,588.2899570304439,605.9255842866585,0.0,0.0,0.0,0.0,0.0,0.0,1.3162291006082685,1.3162291006082685,1.3162291006082685,1.3162291006082685,1.3162291006082685,1.3162291006082685,Slovenia
2021-01-24,3221.5613421530957,9393,8722,10084,3221.5613421530957,3221.5613421530957,0.0,0.0,0.0,0.0,0.0,0.0,1.9157527408811494,1.9157527408811494,1.9157527408811494,1.9157527408811494,1.9157527408811494,1.9157527408811494,South Africa
2021-01-25,3044.647943720127,6859,6180,7588,3044.647943720127,3044.647943720127,0.0,0.0,0.0,0.0,0.0,0.0,1.2528778894050712,1.2528778894050712,1.2528778894050712,1.2528778894050712,1.2528778894050712,1.2528778894050712,South Africa
2021-01-26,2867.734545287148,6730,6012,7384,2867.734545287148,2872.735514009976,0.0,0.0,0.0,0.0,0.0,0.0,1.3467446315627258,1.3467446315627258,1.3467446315627258,1.3467446315627258,1.3467446315627258,1.3467446315627258,South Africa
2021-01-27,2690.82114685417,8609,7892,9350,2679.146393568476,2722.066643388705,0.0,0.0,0.0,0.0,0.0,0.0,2.1994497641868427,2.1994497641868427,2.1994497641868427,2.1994497641868427,2.1994497641868427,2.1994497641868427,South Africa
2021-01-28,2513.907748421191,8482,7706,9277,2475.1249992797243,2573.2637472869665,0.0,0.0,0.0,0.0,0.0,0.0,2.3741905918967237,2.3741905918967237,2.3741905918967237,2.3741905918967237,2.3741905918967237,2.3741905918967237,South Africa
2021-01-29,2336.9943499882224,7624,6878,8422,2268.789669163962,2435.2935057018944,0.0,0.0,0.0,0.0,0.0,0.0,2.262098667351557,2.262098667351557,2.262098667351557,2.262098667351557,2.262098667351557,2.262098667351557,South Africa
2021-01-30,2160.080951555244,7175,6319,8003,2063.9591464574128,2299.2312550837905,0.0,0.0,0.0,0.0,0.0,0.0,2.3215269131860685,2.3215269131860685,2.3215269131860685,2.3215269131860685,2.3215269131860685,2.3215269131860685,South Africa
2021-01-23,22162.951106967856,53382,51518,55445,22162.951106967856,22162.951106967856,0.0,0.0,0.0,0.0,0.0,0.0,1.40861234435712,1.40861234435712,1.40861234435712,1.40861234435712,1.40861234435712,1.40861234435712,Spain
2021-01-24,22894.186877530225,53535,51495,55496,22894.186877530225,22894.186877530225,0.0,0.0,0.0,0.0,0.0,0.0,1.338374060776768,1.338374060776768,1.338374060776768,1.338374060776768,1.338374060776768,1.338374060776768,Spain
2021-01-25,23625.422648092634,106477,104412,108545,23625.422648092634,23626.63657800181,0.0,0.0,0.0,0.0,0.0,0.0,3.5068766084280334,3.5068766084280334,3.5068766084280334,3.5068766084280334,3.5068766084280334,3.5068766084280334,Spain
2021-01-26,24356.65841865508,41913,40033,44058,24341.01202531359,24388.4741612691,0.0,0.0,0.0,0.0,0.0,0.0,0.7207965574690387,0.7207965574690387,0.7207965574690387,0.7207965574690387,0.7207965574690387,0.7207965574690387,Spain
2021-01-27,25087.894189217484,51715,49574,53758,25013.973463770417,25177.2295588718,0.0,0.0,0.0,0.0,0.0,0.0,1.0613426427693875,1.0613426427693875,1.0613426427693875,1.0613426427693875,1.0613426427693875,1.0613426427693875,Spain
2021-01-28,25819.129959779857,54575,52347,56723,25680.411821273,25960.68958942193,0.0,0.0,0.0,0.0,0.0,0.0,1.1137349315492384,1.1137349315492384,1.1137349315492384,1.1137349315492384,1.1137349315492384,1.1137349315492384,Spain
2021-01-29,26550.365730342262,56050,53849,58263,26346.144840440524,26776.340174927565,0.0,0.0,0.0,0.0,0.0,0.0,1.1110713881470515,1.1110713881470515,1.1110713881470515,1.1110713881470515,1.1110713881470515,1.1110713881470515,Spain
2021-01-23,2049.940773811157,2660,2239,3058,2049.940773811157,2049.940773811157,0.0,0.0,0.0,0.0,0.0,0.0,0.29774505093453535,0.29774505093453535,0.29774505093453535,0.29774505093453535,0.29774505093453535,0.29774505093453535,Sweden
2021-01-24,1892.9282321765852,1666,1273,2033,1892.9282321765852,1892.9282321765852,0.0,0.0,0.0,0.0,0.0,0.0,-0.11967248737018442,-0.11967248737018442,-0.11967248737018442,-0.11967248737018442,-0.11967248737018442,-0.11967248737018442,Sweden
2021-01-25,1735.9156905419918,2749,2376,3129,1735.9156905419918,1737.1462470375413,0.0,0.0,0.0,0.0,0.0,0.0,0.5838242496715572,0.5838242496715572,0.5838242496715572,0.5838242496715572,0.5838242496715572,0.5838242496715572,Sweden
2021-01-26,1578.9031489073982,6504,6094,6924,1577.0102524631557,1588.3651711014372,0.0,0.0,0.0,0.0,0.0,0.0,3.1196165966444602,3.1196165966444602,3.1196165966444602,3.1196165966444602,3.1196165966444602,3.1196165966444602,Sweden
2021-01-27,1421.8906072728118,1928,1556,2352,1412.3354433601635,1441.7446928215834,0.0,0.0,0.0,0.0,0.0,0.0,0.35571943089290897,0.35571943089290897,0.35571943089290897,0.35571943089290897,0.35571943089290897,0.35571943089290897,Sweden
2021-01-28,1264.8780656382326,2006,1592,2429,1243.4469416723043,1297.4913710312496,0.0,0.0,0.0,0.0,0.0,0.0,0.5860044300226832,0.5860044300226832,0.5860044300226832,0.5860044300226832,0.5860044300226832,0.5860044300226832,Sweden
2021-01-29,1107.8655240036462,1881,1453,2302,1074.6372865230553,1163.771010488128,0.0,0.0,0.0,0.0,0.0,0.0,0.6977100521640037,0.6977100521640037,0.6977100521640037,0.6977100521640037,0.6977100521640037,0.6977100521640037,Sweden
2021-01-23,845.6002256208071,2276,1890,2654,845.6002256208071,845.6002256208071,0.0,0.0,0.0,0.0,0.0,0.0,1.6918886620112783,1.6918886620112783,1.6918886620112783,1.6918886620112783,1.6918886620112783,1.6918886620112783,Switzerland
2021-01-24,797.1624198656715,1784,1383,2167,797.1624198656715,797.1624198656715,0.0,0.0,0.0,0.0,0.0,0.0,1.238561273266639,1.238561273266639,1.238561273266639,1.238561273266639,1.238561273266639,1.238561273266639,Switzerland
2021-01-25,748.7246141105383,3586,3169,4006,744.9193748344936,748.7246141105383,0.0,0.0,0.0,0.0,0.0,0.0,3.7892595574193635,3.7892595574193635,3.7892595574193635,3.7892595574193635,3.7892595574193635,3.7892595574193635,Switzerland
2021-01-26,700.2868083554001,1190,795,1606,682.6999819418727,712.0974356172619,0.0,0.0,0.0,0.0,0.0,0.0,0.6995909640654222,0.6995909640654222,0.6995909640654222,0.6995909640654222,0.6995909640654222,0.6995909640654222,Switzerland
2021-01-27,651.8490026002645,1542,1117,1953,609.7791509752856,680.5836292268358,0.0,0.0,0.0,0.0,0.0,0.0,1.3654783379118076,1.3654783379118076,1.3654783379118076,1.3654783379118076,1.3654783379118076,1.3654783379118076,Switzerland
2021-01-28,603.4111968451264,1348,899,1813,531.9802956623425,650.9658977436056,0.0,0.0,0.0,0.0,0.0,0.0,1.234527169473895,1.234527169473895,1.234527169473895,1.234527169473895,1.234527169473895,1.234527169473895,Switzerland
2021-01-29,554.9733910899907,1210,686,1654,454.73676827132465,622.7042346443213,0.0,0.0,0.0,0.0,0.0,0.0,1.1798683313772569,1.1798683313772569,1.1798683313772569,1.1798683313772569,1.1798683313772569,1.1798683313772569,Switzerland
2021-01-24,104.5217825306263,386,345,432,104.5217825306263,104.5217825306263,0.0,0.0,0.0,0.0,0.0,0.0,2.6932762318645467,2.6932762318645467,2.6932762318645467,2.6932762318645467,2.6932762318645467,2.6932762318645467,Thailand
2021-01-25,101.93869158321841,228,185,270,101.93869158321841,101.93869158321841,0.0,0.0,0.0,0.0,0.0,0.0,1.2362960018231048,1.2362960018231048,1.2362960018231048,1.2362960018231048,1.2362960018231048,1.2362960018231048,Thailand
2021-01-26,99.35560063581036,126,85,169,99.30200016761863,99.35560063581036,0.0,0.0,0.0,0.0,0.0,0.0,0.26890849530201744,0.26890849530201744,0.26890849530201744,0.26890849530201744,0.26890849530201744,0.26890849530201744,Thailand
2021-01-27,96.77250968840231,147,102,190,96.53759903884139,96.86940900439248,0.0,0.0,0.0,0.0,0.0,0.0,0.5221349109114279,0.5221349109114279,0.5221349109114279,0.5221349109114279,0.5221349109114279,0.5221349109114279,Thailand
2021-01-28,94.18941874099426,242,201,285,93.64060093446982,94.70697749988089,0.0,0.0,0.0,0.0,0.0,0.0,1.5733416572039416,1.5733416572039416,1.5733416572039416,1.5733416572039416,1.5733416572039416,1.5733416572039416,Thailand
2021-01-29,91.60632779358637,180,135,221,90.66037451567794,92.59043036844605,0.0,0.0,0.0,0.0,0.0,0.0,0.9622646027022278,0.9622646027022278,0.9622646027022278,0.9622646027022278,0.9622646027022278,0.9622646027022278,Thailand
2021-01-30,89.02323684617816,206,161,249,87.68723936922096,90.71077937077864,0.0,0.0,0.0,0.0,0.0,0.0,1.316346875759279,1.316346875759279,1.316346875759279,1.316346875759279,1.316346875759279,1.316346875759279,Thailand
